id;text;rating;polarity;n_words;score
2423;I take BP medicine 1 time per day each day. I take at night due to issues with drowsiness. Thyroid medicine is taken 1 time per day in the morning. MD recommended Synthroid rather than generic form;7;;37;2
4100;prescribe to take two times per day. found once per day was effective and still had significant side effects. cannot imagine the effects with twice the dose. Supposed to take for 3 months but discontinued after 14 days due to side effects and not really needing medication anymore. still smoke free.;7;;51;2
2394;"Although this drug did alleviate my hair loss it only lessened my depression, exhaustion, and weight gain. I still have difficulty with concentration and memory and experience ""brain fog"" every day. My endocrinologist says my dose is perfect based on my blood test results but my symptoms persist.";5;;48;2
3249;I went to my doctor to complain about the yeast infections. It seemed like every time I inserted a new NuvaRing, I got a yeast infection. She told me to use Monistat, and see if that works. It worked for a week, but then I developed another yeast infection. I went back to my doctor/gyno. She prescribed me Diflucan, an antifungal pill taken by mouth. I was to take 1 pill every time I started a new ring. I still had yeast infections. My doctor then advised me to take the Diflucan every other day for 3 days after starting a new ring. No improvement. She then prescribed me a vaginal cream containing steroids and an anti-inflammatory. I gave up - the next time I went to the doctor, I had her prescribe me a new birth control. I'm back on the pill, Loeastrin24FE. Haven't had a yeast infection since the switch off the nuvaring.;4;;155;2
2632;I received the shot once every three months for a total of a year. The side effects outweigh the benefits in my opinion. I don't plan on taking this drug in the future, or recommending it to anybody else. I am definitely doing more research before I take another birth control again.;5;;52;2
3376;Treatment was simple: take on tablet daily at bedtime. The drug was (and did) to help reduce my overall cholesterol numbers.;6;;21;2
308;I was asked by the prescribing doctor to apply the ointment once a day to the affected areas (the back of both of my hands). This was the entire process and I was to report back to him within a period of approximately six months. This was a rather experimental treatment. I applied the product as instructed but did not notice any repigmentation during the time I applied it (around 3 months). I subsequently was advised by the doctor that I needed to continue the application, for a total period of at least six months;5;;95;2
948;I use this cream as little as possible - only when I have a serious flare-up of the eczema. When I do use the cream I apply a reasonable amount to the skin - just enough to makae sure some cream comes in contact with all of the inflamed area. I use the cream once or twice a day during the flare up. Once I notice the inflammation is going down I stop using it- and teh skin finishes healing up on its own without further nedication. I rinse the cream off my hands after applying becaue it is not helpful to treat eczema on my hands anymore.;6;;108;2
516;I already have a low heart rate, so an hour after taking it I always take 200mg caffeine + 2 Primatene tablets (25mg Ephedrine HCL) to raise heartbeat while the Atenolol stabilizes it. The Ephedrine also helps to counteract sleepiness and depressed mood Atenolol causes in my system. I was going to quit taking it but over 2 months I have slowly experienced an increase in my health, before I was almost bed-ridden, now I can get up and walk around for extended periods of time. I originally had a bad case of Mono a few years back and it still showed in my system, he said it probably caused a bad case of Chronic Fatigue but it is not considered a real medical condition, so he wrote me a script for Atenolol after my EKG. They took 6 EKG's that read no heartbeat and the 7th read a supposedly impossible wave, I did every test from two separate doctors, they have no idea what it is.;4;;167;2
4082;I am supposed to take the tablet once a day, however due to how tired I get for the entire next day, I only take as needed. I did not figure out the problem with this drug until my son had to take it for something and he was totally wiped out as well. So, I really try to use as little as possible, even though I have a permanent prescription for it.;4;;73;2
3583;The treatment is to improve the skin texture,complexion by constantly going for peels and derma-rollers once in 15days.The above mentioned medicine is prescribed to be used through out the treatment period.;7;;31;2
3562;after washing face at night i applied a thin layer over entire face every second night and washed it off in the morining;7;;23;2
2608;I woke up every morning a took 1 20mg tab with a full glass of water. Then, throughout the day I would have to make myself drink water and eat. I had lost all desire to eat or drink until around 8 or 9pm that day. I would have obsessive thoughts and couldn't stop working on something until it was finished. This meant even if I really needed to stop and do something else I couldn't. I called my doctor and explained this and he switched me to adderall 10mg without extended release. This has been much better. However, I still have some obsessive behavor. I have never been dx or tx for OCD.;4;;114;2
118;Took one pill per day at the same time everyday. It does and will stain things so be careful of the blue dye.;6;;23;2
1929;the treatment was 1 pill a day for 4 days - first day 2 pills. The pills were easy to take and remember;5;;23;2
3423;used from a tube mainly at night. Used a pea size amount on each hand and one pea size amount on the face. Used over the lip line and on fine lines under the eye.;6;;35;2
3428;I applied a pea-sized amount of Tazorac cream once a night before bed, starting in my freshmen year in high school. I've been using Tazorac ever since (five years or so) because of the positive skin effects it's supposed to have.;6;;41;2
3069;Take for pain, 2 pills every 3-4 hours, no more than 8 in 24 hours.;7;;15;2
182;I started with low dose with 5 mg dialy, gradually increased upto 20 mg. Did not hv satisfactory results but my psychiatrist did not feel comfortable to increase the dose due to serious drug abuse potential though I absolutely hv never tried as illicit drugs including the most commonly used MJ and alcohol.;4;;53;2
